,Label,Sentence,feature_enti_num,feature_fresq,feature_pos,feature_senti_num,feature_sentiment,feature_slen
8612,0,服务菜品环境都很不错,2,2 6 13,4 6,1,2,6
8613,0,招牌很显眼,0,0,5,0,0,3
8614,0,蛋蛋很好吃哈哈哈,1,0,5,1,2,4
8615,1,小米粥很糯,2,0,0,0,0,3
8616,1,榴莲肉货真价实量很多,3,0,0,2,1,5
8617,1,生蚝肥硕味美,2,0,2 7,1,1,4
8618,1,烤金针菇味道火候恰到好处,3,10 15,0,1,2,5
8619,1,涂指甲的工具跟手法都很新颖,3,0,4 6,1,2,9
8620,0,服务超级好哦,0,13,0,2,2,4
8621,0,东西非常不错,1,2,4,1,2,3
8622,0,装修的还不错,0,2 17,4,1,2,4
8623,0,珠珠海鲜加工店在第一市场,4,0,0,0,0,7
8624,1,羊肉串都不错,1,2,4,1,2,3
8625,0,很大的牌子,1,0,3,0,0,3
8626,1,泡菜融入恰到好处,1,10,0,1,2,3
8627,0,表示面一如既往地好吃,1,0,0,2,2,5
8628,1,虾滑牛羊肉很嫩,2,0,7,1,2,4
8629,0,西红柿炒蛋不错,1,2,0,1,2,3
8630,0,环境特别好,1,0,4,1,2,3
8631,1,海鲜很新鲜,2,8 11,0,1,2,3
8632,0,团购很实惠的,0,0,5,1,2,4
8633,0,店里一只高冷的圆圆的灰猫,2,0,0,0,0,6
8634,0,要了个杂伴鱼,2,0,0,1,2,5
8635,1,影院很大啊装修很气派,2,0,5 7,1,2,6
8636,0,门市经理小雪态度很好,4,7,4,1,2,6
8637,0,聊聊天很不错的地方哦,1,2 3 6,3 4,1,2,6
8638,0,陈列柜里的蛋糕颜色鲜艳,3,0,7,0,0,6
8639,0,免费获得了两杯饮品,1,0,0,1,2,5
8640,0,棍棍面还不错,1,2 17,4,1,2,3
8641,1,草莓腌的恰到好处,1,10 16,0,1,2,4
8642,1,辣的程度恰到好处,1,10,3,2,0,4
8643,0,薄皮口感很好,2,7,4,1,2,4
8644,0,服务态度特别好,1,14,4,1,2,3
8645,1,香菇炒得恰到好处,1,10,0,1,2,3
8646,0,味道很不错,1,2 6,4,1,2,3
8647,0,好食物总是那么让人流连忘返,2,0,2,1,2,7
8648,0,海鲜粥用料很实在,3,0,5,1,2,5
8649,0,厨房是透明开放式的,2,0,0,2,2,5
8650,0,菜非常好吃,1,0,5,1,2,3
8651,0,菜品一如既往的好吃,1,0,0,2,2,4
8652,0,吃完山里逛逛别有风味啊,0,0,0,2,2,6
8653,1,芥末放的恰到好处,1,10 16,0,1,2,4
8654,0,有种身临其境的感觉,1,0,0,1,2,4
8655,0,典型三黄鸡,2,0,0,1,2,2
8656,0,房间非常整洁,1,0,4,1,2,3
8657,1,化妆很耐心,1,0,4,0,0,3
8658,0,一如既往的好吃奶香培根意面,4,0,0,2,2,7
8659,0,家具有点沉,2,0,0,0,0,3
8660,0,技术一如既往的好,1,1,0,2,2,4
8661,1,芝士恰到好处,1,10,0,1,2,2
8662,1,豉汁和辣椒恰到好处,2,10,0,2,2,4
8663,1,咖喱牛腩的咖喱味恰到好处,4,10,0,1,2,6
8664,0,看得出这家店的服务非常好,1,13,4,1,2,7
8665,0,店面装修风格简单,2,0,7,1,2,4
8666,1,按摩起来真的是太舒服啦,0,0,4 5,2,2,7
8667,0,中心城闲逛偶然发现,2,0,5,1,2,5
8668,0,回味无穷啊,0,0,0,1,2,2
8669,0,灯光一直很暗,1,0,0,1,1,4
8670,0,东西一如既往的好,1,1,0,2,2,4
8671,0,芥末章鱼味道不错,3,2 5,7,1,2,4
8672,0,春卷很好吃,1,0,5,1,2,3
8673,0,主菜都很好吃哦,1,0,5,1,2,5
8674,1,锅巴恰到好处,1,10,0,1,2,2
8675,0,不错的餐厅,1,2 3,3,1,2,3
8676,0,始终如一的喜爱,0,0,0,2,2,3
8677,0,可以喝着咖啡同时能享受免费的海滨浴场,2,0,0,2,2,10
8678,0,装修格局不错,1,2,7,1,2,3
8679,0,做手工和推推乐蛋糕,2,0,2,2,2,6
8680,0,海鲜味道不错,2,2 5,7,1,2,3
8681,0,能吃辣的点辣的,0,0,0,3,1,7
8682,0,炎热的夏天来杯冰沙恰到好处,1,10,0,1,2,6
8683,0,发型效果不错,1,2,7,1,2,3
8684,1,香猪肉真是出乎意料的好吃,2,0,0,2,2,6
8685,0,蜗牛真是恰到好处,1,10,0,1,2,3
8686,0,清理指甲里的脏东西,2,0,2,0,0,5
8687,1,串串烤得恰到好处,1,9 10 15,0,1,2,4
8688,0,串的味道太辣了,1,0,5,0,0,5
8689,0,番茄酱太酸了,2,0,0,0,0,3
8690,0,感觉服务员已经很努力了,2,0,4 6,0,0,6
8691,0,美兰老师的手法一如既往的好,3,1,0,2,2,7
8692,1,虾仁的汁水丰富,2,0,7,0,0,4
8693,0,五角场开了那么多餐饮,2,0,0,0,0,6
8694,0,酸汤鱼还不错,3,2 17,4,2,2,4
8695,0,效果一如既往的好,1,1,0,2,2,4
8696,1,新推出的红柳羊肉串挺好吃的,2,0,7,1,2,7
8697,0,炒年糕味道不错甜甜的,2,2 5,7,1,2,4
8698,0,有西瓜柠檬片青柠檬等等,4,0,0,0,0,6
8699,0,店里的大姐先用蒸汽把锅碗瓢盆消毒,3,0,0,1,2,9
8700,1,饼烙的恰到好处,1,10 16,0,1,2,4
8701,1,生蚝扇贝青口贝大虾都很新鲜,5,8 11,0,2,2,9
8702,0,商场属于新营运阶段,3,0,2,1,2,5
8703,0,烤的恰到好处,0,10 15 16,0,1,2,3
8704,1,面汤很鲜美,1,0,4,1,2,3
8705,1,照片效果都超级棒,2,0,0,2,2,5
8706,0,前台服务很好,1,7 13,4,1,2,4
8707,0,风格很好看,1,0,5,1,2,3
8708,1,水果本身的香气和恰到好处柔滑的口感,3,10,3,3,2,9
8709,0,成都火锅的特色菜品基本都齐全,6,0,0,2,2,8
8710,0,陆家嘴新开的店,2,0,0,0,0,4
8711,0,芝士包很好吃,1,0,5,1,2,4
8712,0,味道一如既往的好,1,1,0,2,2,4
8713,0,装修的环境昏暗,1,0,7,1,1,4
8714,0,味道一如既往的好,1,1,0,2,2,4
8715,0,对了扇贝不错,1,2,7,2,2,4
8716,0,配上太湖三白羹恰到好处,2,10,2,2,2,6
8717,0,桌游麻将随便来,2,0,5,1,2,4
8718,0,酸菜鱼味道不错,2,2 5,7,1,2,3
8719,0,烤鸭还不错,1,2 17,4,1,2,3
8720,1,夏威夷果仁是最爱,2,12,0,2,2,5
8721,1,料足酥皮恰到好处,1,10,0,1,2,3
8722,0,味道很意外,1,0,4,0,0,3
8723,0,实实在在的海鲜,1,0,0,1,2,3
8724,1,花菜和西兰花煮的恰到好处,2,10 16,0,2,2,6
8725,1,感觉像是一个超大的拓展乐园,2,0,0,0,0,7
8726,1,大块牛肉烤得恰到好处,2,9 10 15,0,1,2,5
8727,0,最多的是各种蚬子,1,0,0,1,2,5
8728,0,店面统一装修,1,0,0,1,2,3
8729,0,鳕鱼品质不错,2,2,7,1,2,3
8730,0,海洋球区域很大,3,0,7,0,0,4
8731,0,蒸得恰到好处,0,10,0,1,2,2
8732,0,品质一如既往地好,2,0,0,1,2,3
8733,0,面条免费赠送,1,0,0,1,2,3
8734,0,一家人吃的很开心,1,0,0,1,2,5
8735,0,黄咖喱可以选择鸡胸鸡腿肉,3,0,2,0,0,6
8736,0,服务专业度可圈可点的,1,13,0,1,2,5
8737,0,服务态度很好,1,7 14,4,1,2,3
8738,0,配芋头恰到好处,1,10,0,1,2,3
8739,1,蒸的火候恰到好处,1,10,0,1,2,4
8740,0,排很久的队才吃到,1,0,3 5,1,2,8
8741,0,旧园外隔溪即沧浪亭,2,0,0,1,1,5
8742,1,汤确实挺鲜,1,0,1 7,1,2,3
8743,0,发型减的不错,0,2,0,1,2,4
8744,1,香辣肉丝一如既往的好吃,1,0,0,2,2,5
8745,0,有回味无穷,0,0,0,1,2,2
8746,1,装修很有格调古色古香的,2,4,5,1,2,6
8747,0,菜品口味非常好,2,0,4,1,2,4
8748,0,偶然拔草了一家椰子冻,1,0,5,0,0,6
8749,1,减肥效果最好的一种,1,0,7,1,2,5
8750,0,味道放的恰到好处,1,10 16,0,1,2,4
8751,0,离地铁较远,1,0,4,0,0,4
8752,0,味道一如既往的好,1,1,0,2,2,4
8753,0,裸钻可选多,0,0,0,1,2,4
8754,0,环境很不错,1,2 6,4,1,2,3
8755,0,油条无矾外酥里软,2,0,0,2,0,5
8756,1,海鲜拼盘味道恰到好处,2,10,0,1,2,4
8757,0,海鲜粥发苦,2,0,0,0,0,3
8758,0,味道很不错,1,2 6,4,1,2,3
8759,1,鳗鱼烤得恰到好处吃原味,2,9 10 15,0,1,2,6
8760,0,梅菜扣肉的肉切的太厚了一点,2,0,0,0,0,8
8761,1,牛肉筋都被打的恰到好处,2,10 16,0,1,2,7
8762,0,结果体验下来出乎意料的好,2,0,0,1,2,6
8763,1,沙拉加了脆脆的炸鸡好吃,2,0,3,1,2,7
8764,0,店里的招牌菜都很好吃,2,0,5,1,2,6
8765,0,很大的大厅,1,0,3,0,0,3
8766,1,桃汁的香甜与茶的清香搭配的恰到好处,4,10 16,0,3,2,10
8767,1,南瓜蛋挞味道很棒,3,0,7,0,0,4
8768,0,红豆派不错,1,2,0,1,2,3
8769,1,牛肉超级棒,1,0,0,2,2,3
8770,0,图片的效果非常好,2,0,4,1,2,5
8771,1,饼皮油的恰到好处,2,10 16,0,1,2,4
8772,0,团购很划算,0,0,5,0,0,3
8773,0,至尊三宝的确是可以,1,0,5,2,2,5
8774,0,烤鸭味不错,2,2,7,1,2,3
8775,0,免费的牛肉干和炸花生,3,0,0,3,2,6
8776,0,感觉很尴尬,1,0,4,1,1,3
8777,0,三里屯新开的分店,2,0,0,0,0,4
8778,0,美容老师会根据照片来分析皮肤的衰老程度,5,0,2,1,2,11
8779,1,龙虾味道特别棒,2,0,0,1,2,4
8780,0,甜品不错的,1,2 3,7,1,2,3
8781,1,搬家具很仔细,1,0,4,1,2,4
8782,0,辣子鸡不错的,1,2 3,7,1,2,3
8783,1,观音菜都很下饭,2,0,5,1,2,5
8784,0,街铺地理位置很好,2,7,4,1,2,4
8785,1,凤爪蒸的恰到好处,1,10 16,0,1,2,4
8786,1,芥末的辣恰到好处,2,10,0,2,1,4
8787,0,外观招牌很显眼的,1,0,5,0,0,5
8788,1,店里的装潢很富丽堂皇的,3,0,0,1,2,6
8789,0,宝宝笑的很开心,1,0,0,1,2,5
8790,0,内层蛋糕略微干硬,2,0,4,0,0,4
8791,0,味道真心不错,1,2,4,2,2,3
8792,1,土豆和胡萝卜都软烂恰到好处,2,10,4,2,2,6
8793,0,总体评价很好,2,7,4,1,2,4
8794,0,三文鱼不错,1,2,7,1,2,2
8795,0,服务有求必应,0,13,0,1,2,2
8796,1,体验课超级划算,2,0,0,1,2,4
8797,1,面条口感好够劲道恰到好处,2,10,1 7,2,2,6
8798,0,天气冷了火锅吃起来,2,0,7,1,1,6
8799,0,令人回味无穷,0,0,0,1,2,2
8800,1,酸甜辣的恰到好处,0,10 16,1,2,0,4
8801,0,一如既往地点了最爱的焦糖玛奇朵,3,12,3,2,2,8
8802,0,重点在奶酪,2,0,0,1,2,3
8803,1,传说中深圳最好吃的鳗鱼饭,4,12,5,2,2,8
8804,0,味道很不错,1,2 6,4,1,2,3
8805,0,虾的味道不错的,2,2 3 5,7,1,2,5
8806,1,面包很香有韧劲,2,0,4,0,0,4
8807,0,调料非常好吃呀,1,0,5,1,2,4
8808,0,口味非常的不错,1,2,0,1,2,4
8809,0,北洼路已经快吃遍了,2,0,4,0,0,4
8810,0,奶酪拉的丝能很均匀的在饭里看到,3,0,4,1,2,10
8811,0,味道一如既往的好,1,1,0,2,2,4
8812,1,按摩时手法力度恰到好处,3,10,0,1,2,5
8813,0,隆重推荐玉米虾排,2,0,0,1,2,4
8814,0,精品黑猪五花肉肉质不错,4,2,7,1,2,5
8815,0,服务态度很好,1,7 14,4,1,2,3
8816,0,木桶鸡味道不错,3,2 5,7,1,2,4
8817,0,派对来这里真的不错,0,2,4,1,2,5
8818,0,味道可圈可点的,1,0,0,1,2,3
8819,1,女宾搓澡很棒,1,0,0,0,0,3
8820,0,具有淡淡的恰到好处的巧克力味,2,10,0,1,2,6
8821,1,锅巴的焦脆恰到好处,1,10,0,1,2,4
8822,0,冬阴功汤味道不错的,3,2 3 5,7,1,2,5
8823,0,快餐式的菜品出样整齐,2,0,0,1,2,6
8824,1,海鲜都是特别新鲜,2,11,5,2,2,5
8825,0,味道一如既往好吃,1,0,0,2,2,3
8826,0,生蚝味道不错,2,2 5,7,2,0,4
8827,0,连门和墙都是门口的小妍子小幸福,4,0,5 7,4,2,10
8828,0,无需刻意来海珠广场呢间,2,0,0,1,2,7
8829,0,彬彬有礼的,0,0,0,1,2,2
8830,0,鳗鱼真的不错,1,2,4,1,2,3
8831,0,椰子鸡不错,2,2,7,1,2,3
8832,0,点心都有环境不错,1,2,5 7,1,2,5
8833,0,调味恰到好处屉子底铺一层地瓜和芋头,5,10,0,2,2,9
8834,1,芝士烤小青龙最回味无穷,2,12 15,2,2,2,6
8835,1,绵绵冰恰到好处,1,10,0,1,2,3
8836,1,购物吃喝玩乐都非常方便,1,0,4 6,1,2,5
8837,0,味道一如既往的好,1,1,0,2,2,4
8838,0,种类特别全,1,0,4,1,2,3
8839,1,觉得咖喱味道很棒,2,0,7,0,0,4
8840,0,生意非常旺,0,0,4,1,2,3
8841,0,猪五花相对厚了点,2,0,4,1,2,6
8842,1,个人觉得算是吃到过最回味无穷的冬阴功汤,3,12,0,3,2,11
8843,0,离公交车站很近,1,0,4,0,0,3
8844,1,球场的位置很棒,1,0,0,0,0,4
8845,1,冰糖肘子很入味很好吃,2,0,5 5,2,2,6
8846,0,爱吃小龙虾的伙伴们,2,0,0,1,2,6
8847,1,餐前面包是吃到现在最好吃的,2,12,5,3,2,9
8848,1,鳗鱼恰到好处,1,10,0,1,2,2
8849,0,成都火锅的平均味道有达到的,3,0,2,0,0,8
8850,0,环境和服务都非常不错,1,2 13,4 6,2,2,6
8851,0,鱼的味道不错,2,2 5,7,1,2,4
8852,0,味道很不错,1,2 6,4,1,2,3
8853,0,拍照前一天洛可可详细的告诉了注意事项,2,0,7,1,2,8
8854,1,鸡汤很鲜美,1,0,4,1,2,3
8855,0,一如既往点了最爱的奶盖系列,1,12,3,2,2,8
8856,1,芥末的分寸恰到好处,2,10,0,1,2,4
8857,1,猪蹄炖的恰到好处,1,10 16,0,1,2,4
8858,0,练到最多的地方吗,1,12,3,0,0,6
8859,1,装修得非常古色古香,1,4,0,1,2,4
8860,0,环境很舒适,1,0,4,1,2,3
8861,0,值得推荐的一个好地方,1,0,2,1,2,6
8862,0,菜品拍照真心不错,1,2,4,2,2,4
8863,0,搭配芋圆和珍珠恰到好处,2,10,0,2,2,5
8864,1,实打实用锅煲的锅巴很扎实,2,0,4,2,2,6
8865,0,面带微笑彬彬有礼,0,0,0,1,2,2
8866,1,汤汁勾芡的恰到好处,1,10 16,0,1,2,4
8867,1,芝士恰到好处,1,10,0,1,2,2
8868,0,餐具很别致,1,0,5,0,0,3
8869,1,汤汁真的很下饭啊,1,0,5,1,2,5
8870,0,送的南瓜汤不错,2,2,7,1,2,5
8871,1,牛肉真材实料真好吃,1,0,5,2,2,4
8872,1,爬爬虾味道很美味,3,0,0,1,2,6
8873,0,免费提供的小菜味道很好,2,7,4,2,2,7
8874,0,团了双人套餐后为芒果点了土豆丝,5,0,0,0,0,10
8875,0,rachel和crystal都很好,0,7,4 6,2,2,6
8876,1,豆角恰到好处,1,10,0,1,2,2
8877,1,醇香中带着恰到好处的辣,2,10,0,3,2,6
8878,0,让人有种宾至如归的感觉,2,0,0,1,2,6
8879,0,就餐可以领三小时免费停车券,2,0,0,1,2,7
8880,1,店面装修古色古香很有些排场,3,4,0,2,2,6
8881,1,虾仁很新鲜,2,8 11,0,1,2,3
8882,0,韩国料理在澳门普遍偏贵,2,0,1 7,0,0,6
8883,0,菜品的用材装盘色彩搭配都很不错,4,2 6,4 6,1,2,9
8884,1,绵软土豆挺好吃哒,1,0,7,1,1,4
8885,0,态度特别的好啊,1,0,0,1,2,5
8886,0,菜做的很味道不错,2,2 5,2 7,1,2,6
8887,0,剪出来的效果很好,1,7,4,1,2,6
8888,0,整体的感受很好,1,7,4,1,2,5
8889,0,菜品一如既往的好,1,1,0,2,2,4
8890,1,明辉摄影师超级棒,2,0,0,2,2,4
8891,0,东西基本上算是一应俱全,2,0,0,0,0,4
8892,0,看着瘦力道很足,1,0,2 7,1,1,4
8893,1,牛肉和面条入味得恰到好处,2,9 10,0,3,2,6
8894,0,鱼皮烤得恰到好处,1,9 10 15,0,1,2,4
8895,1,美甲做的很细致,1,0,1,1,2,5
8896,0,生意超级火的一家店,2,0,0,2,2,6
8897,0,没想到城里这么便宜的自助餐厅,1,0,3,1,2,6
8898,1,黑糯米煮的恰到好处,0,10 16,0,1,2,4
8899,0,有几根已经快成海带了,1,0,4,0,0,6
8900,0,人一朵多显得很拥挤,1,0,5,1,1,6
8901,1,香辣蟹出乎意料的好吃,1,0,0,1,2,4
8902,0,发现这家的肠子真的不错,1,2,4,1,2,6
8903,1,香芒醉鸡是真爱超好吃流连忘返,2,0,5,2,2,6
8904,0,味道超级好,1,0,0,2,2,3
8905,0,店里的烧烤和手切羊肉都不错,3,2,4,2,2,8
8906,1,旅社老板娘很和蔼可亲,3,0,0,1,2,4
8907,1,口味不错牛肉粒不错泥鳅很赞鹅肠名不虚传,5,2 2,2 2 5 7,3,2,9
8908,0,龙虾挺好吃,1,0,7,0,0,2
8909,0,鸡翅价格偏高,2,0,4,0,0,3
8910,1,龙利鱼煎的恰到好处,1,10 16,0,1,2,4
8911,0,来往机场都可以坐赌场的免费班车,3,0,0,1,2,9
8912,1,豆芽和面筋都恰到好处,2,10,0,2,2,5
8913,1,茶叶蛋腌得恰到好处咸淡适中,2,10,0,1,2,4
8914,0,很大的一个锅,1,0,0,0,0,4
8915,0,菜品整体很不错,2,2 6,4,1,2,4
8916,1,香港的东西最好的地方在于货真价实,3,0,3 7,2,2,8
8917,1,酸度和米饭柔韧度都恰到好处,3,10,0,2,2,6
8918,0,咖啡控喝了这么多咖啡,2,0,0,0,0,6
8919,1,肉酱意面口感恰到好处,4,10,0,1,2,5
8920,0,证件登记照个人觉得效果还不错,4,2 17,4,1,2,8
8921,0,新开的新疆餐馆,2,0,0,0,0,4
8922,0,喜欢金碧辉煌的,1,0,0,2,2,3
8923,1,护理师手法很干净利落,4,0,0,1,2,5
8924,1,猕猴桃味最棒,2,0,4,0,0,3
8925,0,鸳鸯锅味道不错,2,2 5,7,1,2,3
8926,0,强抱洋白菜和花菜,2,0,0,1,2,4
8927,0,口味可圈可点,1,0,0,1,2,2
8928,0,海鲜种类多,2,0,0,0,0,3
8929,1,石斑鱼蒸得恰到好处,1,10,0,1,2,3
8930,0,无锡少有的,1,0,0,0,0,3
8931,0,回味无穷啊,0,0,0,1,2,2
8932,1,鸡胸肉腌制入味煎的恰到好处很嫩,1,10 16,0,2,2,7
8933,0,设计感很强,0,0,4,2,2,4
8934,1,牛肉非常入味,1,0,5,1,2,3
8935,1,苏州博物馆建的很古色古香的,3,4,2,1,2,7
8936,0,装修的是现代简洁风格,1,0,2,2,2,6
8937,1,好想喝碗健康美味的饮品,2,0,2,4,2,8
8938,1,音乐恰到好处,1,10,0,1,2,2
8939,1,奶油南瓜汤奶油味恰到好处,4,10,0,1,2,5
8940,0,服务态度很好,1,7 14,4,1,2,3
8941,0,服务态度特别好,1,14,4,1,2,3
8942,0,味道很不错,1,2 6,4,1,2,3
8943,1,酸菜味恰到好处很合味,2,10,5,1,2,4
8944,0,团购的套餐很划算,1,0,5,0,0,5
8945,0,炸鸡要趁热吃,1,0,0,1,2,4
8946,0,服务态度很好,1,7 14,4,1,2,3
8947,0,牛肝菌杂菌鱼凉卷粉,4,0,0,0,0,4
8948,1,虾滑很货真价实,1,0,0,2,2,4
8949,0,火锅吃多了,1,0,0,0,0,4
8950,0,贝类拼盘丰富,1,0,0,0,0,3
8951,0,类似酒店式公寓,2,0,0,0,0,3
8952,0,咬上一口真是回味无穷,0,0,0,3,2,5
8953,0,墨鱼汁面微辣,2,0,7,0,0,3
8954,0,味道一如既往的好,1,1,0,2,2,4
8955,1,家庭聚会不错的选择,1,2 3,7,1,2,4
8956,1,恰到好处的烘托出肠粉的鲜味,2,10,0,1,2,6
8957,1,嫩牛肉特别好吃,1,0,2 5,2,2,4
8958,0,小美女的服务特别好,1,13,4,1,2,5
8959,1,辣椒给的恰到好处,1,10 16,0,1,2,4
8960,1,价廉物美的一道菜最好吃的这个猪蹄了,2,12,5,1,2,10
8961,0,感谢繁花巷的网红套餐,4,0,0,1,2,6
8962,0,滑鸡煲感觉猪肝多了点,3,0,0,0,0,6
8963,0,麻辣锅自带鸭血和黑豆腐,6,0,0,2,2,6
8964,1,最爱腊味煲仔饭,2,12,5,1,2,4
8965,1,鸡排很厚实,1,0,4,0,0,3
8966,0,菜品一如既往的好吃,1,0,0,2,2,4
8967,0,鱿鱼味道都不错,2,2,4,1,2,4
8968,1,水果茶超大一杯,2,0,0,0,0,4
8969,0,虾味道做的不错,2,2,0,1,2,5
8970,0,头发剪出来效果非常好,2,0,4,1,2,6
8971,0,装潢类似咖啡店的感觉,3,0,0,0,0,5
8972,1,松饼真的煎得恰到好处,1,9 10,5,1,2,5
8973,0,中辣的汤底,1,0,0,0,0,3
8974,0,很火的小店,1,0,3,0,0,3
8975,1,打开蛋糕盒子很惊喜,2,0,4,1,2,5
8976,1,贡丸长得很可爱,1,0,5 7,1,2,4
8977,0,小朋友吃的津津有味的呢花甲用酒酿烧的,3,0,0,1,2,11
8978,0,菜原汁原味,2,0,0,0,0,2
8979,1,最爱日式轻乳酪厚松饼,3,12,2 2 5 7 7,3,2,7
8980,1,人帅还超级nice,1,17,0,1,2,4
8981,1,芝士和配料恰到好处,2,10,0,2,2,4
8982,0,小蛋糕不错,1,2,2 7,2,2,3
8983,0,整体味道很不错,2,2 6,4,1,2,4
8984,0,总体来说很好,1,7,4,1,2,4
8985,0,咖啡杯设计的不错,1,2,0,1,2,4
8986,0,鸭血粉丝汤味道不错,3,2 5,7,1,2,4
8987,0,先用老姜洗脚,1,0,0,1,2,4
8988,0,甜面酱恰到好处摇滚拉皮,1,10,0,1,2,4
8989,1,鳗鱼饭一如既往的肥美好吃,2,0,0,3,2,6
8990,1,一家很棒的健身工作室,1,0,0,0,0,5
8991,0,广州潮州菜做的不错的地儿,3,2 3,3,1,2,7
8992,1,鱿鱼很新鲜,2,8 11,0,1,2,3
8993,1,蛏子花蛤很新鲜,3,8 11,0,1,2,4
8994,0,味道一如既往的好,1,1,0,2,2,4
8995,0,刺身都是厚切,0,0,5,1,2,4
8996,0,熟食卤味口味不错,2,2,7,1,2,4
8997,1,蒜香鸡很入味,2,0,2 5 7,1,2,4
8998,1,鸡肉很鲜嫩黑凉皮很好吃,2,0,1 2 4 5,2,0,7
8999,0,风格别具一格,1,0,0,1,2,2
9000,0,服务有求必应,0,13,0,1,2,2
9001,1,铁板烧鲜虾蒜蓉很多很香,3,0,4,0,0,5
9002,0,极大份的鱿鱼圈,1,0,0,0,0,5
9003,1,富荟广场内午市生意最好的一家了,4,0,0,1,2,9
9004,0,羊排架有点肥,3,0,0,1,2,4
9005,1,西葫芦沙拉很美味,3,0,0,1,2,4
9006,0,地址很好找,1,0,5,0,0,3
9007,0,古色古香的装修家具搭配很合围,3,4,0,1,2,7
9008,0,性价比高舟山本地人叶喜欢,4,0,2 7,2,2,6
9009,1,饮料出乎意料的很爽口,1,0,0,1,2,5
9010,1,店内装修很别致,1,0,5,0,0,4
9011,0,粥的卖相很好,2,7,4,1,2,5
9012,0,日月光附近新开的美甲美睫私人定制的商家,5,0,0,0,0,11
9013,0,英语的发音和词汇量都不错,3,2,4,2,2,7
9014,1,秋刀鱼烤的恰到好处,1,10 15 16,0,1,2,4
9015,1,晶莹的面皮包裹着条状肉丸和虾仁,4,0,3,2,2,9
9016,0,微辣的泡菜味,2,0,3,0,0,4
9017,0,销魂排骨虾,3,0,0,1,2,3
9018,1,抹茶拿铁味道恰到好处,3,10,0,2,2,6
9019,1,看上去非常诱人的香肠,2,0,0,1,2,5
9020,0,试吃吃到的巧克力蛋糕卷很棒哦,2,0,0,1,2,9
9021,1,虾骨锅特别棒,3,0,0,1,2,3
9022,0,辣的恰到好处,0,10 16,0,2,0,3
9023,0,单人自助餐有点寂寞,2,0,7,1,1,4
9024,0,可吃上一口回味无穷,0,0,0,4,2,5
9025,0,环境服务非常好,1,13,4,1,2,4
9026,0,位置很好找,0,0,5,0,0,3
9027,1,裹粉鸡外面的面粉恰到好处,3,10,0,1,2,6
9028,1,新店装修很干净利落,2,0,0,1,2,4
9029,0,很久每吃了,0,0,0,0,0,4
9030,1,恰到好处的音乐氛围,2,10,0,1,2,4
9031,0,味道很不错,1,2 6,4,1,2,3
9032,0,东西性价比不错,2,2,7,1,2,3
9033,1,是两江四湖中建筑最别具一格的一段湖面,3,12,0,2,2,10
9034,1,休闲下酒都是不错的选择,0,2 3,5,3,2,7
9035,0,看的眼花缭乱,0,0,0,1,2,3
9036,0,随便买点面包,2,0,0,1,2,3
9037,1,草莓汁恰到好处的中和了鹅肝的肥腻,4,10,0,3,2,11
9038,0,水加多了很稀,1,0,0,0,0,5
9039,0,美女剪的很好,1,7,0,1,2,5
9040,0,重新装修的,0,0,0,0,0,3
9041,0,菜品真的都很好吃,1,0,5,1,2,5
9042,0,装修统一风格,1,0,0,1,2,3
9043,0,做的东西很好吃,1,0,5,1,2,5
9044,0,选择了最爱的葡萄紫,2,12,3,1,2,7
9045,0,环境很好的,1,7,7,1,2,4
9046,0,生蚝真的建议多吃,2,0,0,1,1,6
9047,0,多加了辣椒全靠辣味吊着,2,0,7,0,0,6
9048,1,最爱的是咖喱乌冬,2,0,0,1,2,5
9049,0,萝卜丝的恰到好处,0,10 16,0,1,2,3
9050,0,人气很足的,1,0,7,0,0,3
9051,1,牛腩煮的恰到好处,1,10 16,0,1,2,4
9052,0,何桥老师是一如既往的剪的好,2,0,0,3,2,8
9053,1,香草雪糕多士出乎意料的好吃,2,0,0,1,2,6
9054,0,牛肉酥酥的,1,0,0,0,0,2
9055,0,辣的恰到好处,0,10 16,0,2,0,3
9056,1,米饭煮的恰到好处,1,10 16,0,1,2,4
9057,0,吃的很淡雅的味道,1,0,0,1,2,6
9058,1,上门取送很方便,1,0,4,1,2,4
9059,1,豆瓣酱和泡辣椒配得恰到好处,3,9 10,0,2,2,7
9060,1,薯条鸡翅一如既往的很香,2,0,4,2,2,6
9061,1,瓦罐牛肉是吃到分量最多的,3,0,7,2,2,8
9062,1,香辣虾一如既往的好吃,1,0,0,2,2,4
9063,0,黑胡椒恰到好处,1,10,0,1,2,2
9064,0,海石花还不错,1,2 17,4,1,2,3
9065,1,带有苏州特有的独特韵味,2,0,2,0,0,6
9066,1,难能可贵的是海鲜很新鲜,2,8 11,0,3,2,6
9067,0,有射箭不错的,1,2 3,7,1,2,4
9068,0,服务态度和蔼可亲,2,14,0,1,2,2
9069,1,麻酱糖饼热的时候真的好好吃,3,0,3 4 7,3,2,8
9070,1,简单的意面从面条到醤汁无可挑剔,3,0,3,2,2,9
9071,1,梭边鱼很嫩很新鲜,3,8 11,7,2,0,6
9072,0,看样子是新近重新装修过得,0,0,0,1,2,6
9073,1,咬一口虾的香味加上葱的香味恰到好处,4,10,0,1,2,9
9074,1,炸鸡和烤鸡味道特别棒,3,0,0,2,2,6
9075,1,济南最好的日式料理,2,0,3 7,1,2,5
9076,0,环境真心不错,1,2,4,2,2,3
